,Unnamed: 0,clouds,dew_point,dt,feels_like,humidity,pressure,rain,temp,wind_deg,wind_speed(m/s),mean_WindSpeed(m/s),mean_wind_deg,time,id, main, description, icon
6037,6037,93,293.82,1594425600,300.1,77,1006,,298.07,268,2.79,3.0,270,01/19/1970  10:53:45,804, Clouds, overcast clouds, 04n
6038,6038,100,293.86,1594429200,299.91,77,1007,,298.15,271,3.24,3.0,270,01/19/1970  10:53:49,804, Clouds, overcast clouds, 04d
6039,6039,100,294.0,1594432800,301.35,71,1008,,299.64,273,3.39,3.5,270,01/19/1970  10:53:52,804, Clouds, overcast clouds, 04d
6040,6040,99,293.78,1594436400,302.79,63,1008,,301.45,276,3.76,4.0,270,01/19/1970  10:53:56,804, Clouds, overcast clouds, 04d
6041,6041,93,293.56,1594440000,304.14,56,1009,,303.3,272,4.35,4.5,270,01/19/1970  10:54:00,804, Clouds, overcast clouds, 04d
6042,6042,82,293.7,1594443600,306.12,51,1008,,305.05,266,4.09,4.0,270,01/19/1970  10:54:03,803, Clouds, broken clouds, 04d
6043,6043,79,293.77,1594447200,306.83,48,1008,,306.06,263,4.47,4.5,270,01/19/1970  10:54:07,803, Clouds, broken clouds, 04d
6044,6044,91,293.86,1594450800,307.17,47,1007,,306.5,257,4.65,4.5,270,01/19/1970  10:54:10,804, Clouds, overcast clouds, 04d
6045,6045,89,294.0,1594454400,306.85,47,1007,,306.52,249,5.15,5.0,240,01/19/1970  10:54:14,804, Clouds, overcast clouds, 04d
6046,6046,92,294.26,1594458000,304.99,51,1006,,305.6,249,6.84,7.0,240,01/19/1970  10:54:18,804, Clouds, overcast clouds, 04d
6047,6047,91,294.39,1594461600,304.22,52,1005,,305.23,254,7.4,7.5,240,01/19/1970  10:54:21,804, Clouds, overcast clouds, 04d
6048,6048,100,293.89,1594371600,306.58,51,1007,,305.3,272,3.94,4.0,270,01/19/1970  10:52:51,804, Clouds, overcast clouds, 04d
6049,6049,100,293.99,1594375200,305.65,53,1007,,304.73,272,4.53,4.5,270,01/19/1970  10:52:55,804, Clouds, overcast clouds, 04d
6050,6050,100,293.86,1594378800,305.15,54,1006,,304.27,275,4.5,4.5,270,01/19/1970  10:52:58,804, Clouds, overcast clouds, 04d
6051,6051,100,293.8,1594382400,303.99,56,1006,,303.56,275,5.1,5.0,270,01/19/1970  10:53:02,804, Clouds, overcast clouds, 04d
6052,6052,98,293.4,1594386000,302.88,59,1007,,302.23,270,4.52,4.5,270,01/19/1970  10:53:06,804, Clouds, overcast clouds, 04d
6053,6053,99,293.36,1594389600,302.27,62,1008,,301.16,269,3.72,3.5,270,01/19/1970  10:53:09,804, Clouds, overcast clouds, 04n
6054,6054,99,293.4,1594393200,301.62,65,1008,,300.55,278,3.9,4.0,270,01/19/1970  10:53:13,804, Clouds, overcast clouds, 04n
6055,6055,98,293.46,1594396800,301.37,67,1008,,300.01,279,3.47,3.5,270,01/19/1970  10:53:16,804, Clouds, overcast clouds, 04n
6056,6056,95,293.53,1594400400,301.38,69,1009,,299.66,273,3.06,3.0,270,01/19/1970  10:53:20,804, Clouds, overcast clouds, 04n
6057,6057,95,293.41,1594404000,301.15,69,1008,,299.47,265,3.0,3.0,270,01/19/1970  10:53:24,804, Clouds, overcast clouds, 04n
6058,6058,100,293.35,1594407600,300.58,70,1008,,299.14,272,3.28,3.5,270,01/19/1970  10:53:27,804, Clouds, overcast clouds, 04n
6059,6059,91,293.34,1594411200,300.42,71,1008,,298.91,272,3.19,3.0,270,01/19/1970  10:53:31,804, Clouds, overcast clouds, 04n
6060,6060,94,293.41,1594414800,300.48,72,1007,,298.79,273,3.01,3.0,270,01/19/1970  10:53:34,804, Clouds, overcast clouds, 04n
6061,6061,96,293.61,1594418400,300.39,73,1006,,298.61,271,2.92,3.0,270,01/19/1970  10:53:38,804, Clouds, overcast clouds, 04n
6062,6062,96,293.72,1594422000,300.42,74,1006,,298.51,270,2.82,3.0,270,01/19/1970  10:53:42,804, Clouds, overcast clouds, 04n
6063,6063,96,293.81,1594425600,300.28,75,1006,,298.41,269,2.95,3.0,270,01/19/1970  10:53:45,804, Clouds, overcast clouds, 04n
6064,6064,27,293.95,1594429200,300.17,76,1007,,298.34,274,3.11,3.0,270,01/19/1970  10:53:49,802, Clouds, scattered clouds, 03d
6065,6065,57,294.16,1594432800,301.82,71,1008,,299.86,276,3.18,3.0,270,01/19/1970  10:53:52,803, Clouds, broken clouds, 04d
6066,6066,66,294.14,1594436400,303.27,64,1009,,301.51,273,3.38,3.5,270,01/19/1970  10:53:56,803, Clouds, broken clouds, 04d
6067,6067,65,294.11,1594440000,304.46,57,1009,,303.38,273,4.25,4.5,270,01/19/1970  10:54:00,803, Clouds, broken clouds, 04d
6068,6068,69,294.16,1594443600,305.73,52,1009,,304.97,261,4.7,4.5,270,01/19/1970  10:54:03,803, Clouds, broken clouds, 04d
6069,6069,73,294.35,1594447200,306.35,50,1009,,305.83,257,5.14,5.0,270,01/19/1970  10:54:07,803, Clouds, broken clouds, 04d
6070,6070,99,294.52,1594450800,306.09,50,1008,,306.03,255,5.93,6.0,270,01/19/1970  10:54:10,804, Clouds, overcast clouds, 04d
6071,6071,100,294.66,1594454400,305.41,51,1007,,305.85,250,6.77,7.0,240,01/19/1970  10:54:14,804, Clouds, overcast clouds, 04d
6072,6072,100,294.61,1594458000,304.35,53,1006,,305.23,257,7.43,7.5,270,01/19/1970  10:54:18,804, Clouds, overcast clouds, 04d
6073,6073,100,294.59,1594461600,303.72,54,1005,,304.8,256,7.66,7.5,270,01/19/1970  10:54:21,804, Clouds, overcast clouds, 04d
6074,6074,96,294.57,1594465200,302.77,57,1005,,303.96,259,7.88,8.0,270,01/19/1970  10:54:25,804, Clouds, overcast clouds, 04d
6075,6075,97,294.68,1594468800,301.21,62,1006,,302.58,263,8.2,8.0,270,01/19/1970  10:54:28,804, Clouds, overcast clouds, 04d
6076,6076,97,294.7,1594472400,300.85,67,1007,,301.28,262,6.89,7.0,270,01/19/1970  10:54:32,804, Clouds, overcast clouds, 04d
6077,6077,95,294.84,1594476000,300.85,71,1008,,300.56,265,6.05,6.0,270,01/19/1970  10:54:36,804, Clouds, overcast clouds, 04n
6078,6078,87,294.9,1594479600,300.59,72,1009,,300.18,266,5.78,6.0,270,01/19/1970  10:54:39,804, Clouds, overcast clouds, 04n
6079,6079,90,294.87,1594483200,300.56,73,1009,,299.97,267,5.54,5.5,270,01/19/1970  10:54:43,804, Clouds, overcast clouds, 04n
6080,6080,89,294.9,1594486800,300.76,75,1009,,299.69,267,4.99,5.0,270,01/19/1970  10:54:46,804, Clouds, overcast clouds, 04n
6081,6081,91,294.88,1594490400,300.58,75,1009,,299.64,274,5.14,5.0,270,01/19/1970  10:54:50,804, Clouds, overcast clouds, 04n
6082,6082,100,294.71,1594494000,300.31,75,1008,,299.4,271,5.01,5.0,270,01/19/1970  10:54:54,804, Clouds, overcast clouds, 04n
6083,6083,100,294.5,1594497600,299.92,75,1008,,299.27,276,5.29,5.5,270,01/19/1970  10:54:57,804, Clouds, overcast clouds, 04n
6084,6084,100,294.35,1594501200,300.12,75,1007,,299.07,275,4.58,4.5,270,01/19/1970  10:55:01,804, Clouds, overcast clouds, 04n
6085,6085,100,294.18,1594504800,300.18,74,1006,,298.96,274,4.1,4.0,270,01/19/1970  10:55:04,804, Clouds, overcast clouds, 04n
6086,6086,100,293.99,1594508400,300.08,75,1006,,298.75,272,3.96,4.0,270,01/19/1970  10:55:08,804, Clouds, overcast clouds, 04n
6087,6087,100,293.92,1594512000,299.87,75,1006,,298.65,275,4.04,4.0,270,01/19/1970  10:55:12,804, Clouds, overcast clouds, 04n
6088,6088,100,293.9,1594515600,299.95,74,1007,,298.71,275,3.91,4.0,270,01/19/1970  10:55:15,804, Clouds, overcast clouds, 04d
6089,6089,100,293.87,1594519200,300.88,69,1008,,299.99,281,4.47,4.5,270,01/19/1970  10:55:19,804, Clouds, overcast clouds, 04d
6090,6090,100,293.87,1594522800,302.17,62,1008,,301.68,284,4.94,5.0,270,01/19/1970  10:55:22,804, Clouds, overcast clouds, 04d
6091,6091,100,293.89,1594526400,303.83,56,1009,,303.39,281,4.98,5.0,270,01/19/1970  10:55:26,804, Clouds, overcast clouds, 04d
6092,6092,100,293.89,1594530000,305.25,52,1008,,304.8,278,5.03,5.0,270,01/19/1970  10:55:30,804, Clouds, overcast clouds, 04d
6093,6093,100,293.99,1594533600,306.13,50,1008,,305.64,276,5.06,5.0,270,01/19/1970  10:55:33,804, Clouds, overcast clouds, 04d
6094,6094,100,293.97,1594537200,306.9,48,1007,,306.38,271,5.03,5.0,270,01/19/1970  10:55:37,804, Clouds, overcast clouds, 04d
6095,6095,100,294.09,1594540800,306.97,47,1007,,306.62,267,5.19,5.0,270,01/19/1970  10:55:40,804, Clouds, overcast clouds, 04d
6096,6096,100,294.09,1593925200,303.34,56,1008,,303.87,259,6.68,6.5,270,01/19/1970  10:45:25,804, Clouds, overcast clouds, 04d
6097,6097,100,294.16,1593928800,303.38,55,1008,,304.27,254,7.24,7.0,240,01/19/1970  10:45:28,804, Clouds, overcast clouds, 04d
6098,6098,99,293.9,1593932400,303.28,53,1007,,304.64,253,7.73,7.5,240,01/19/1970  10:45:32,804, Clouds, overcast clouds, 04d
6099,6099,99,294.02,1593936000,303.61,52,1007,,305.1,255,7.99,8.0,270,01/19/1970  10:45:36,804, Clouds, overcast clouds, 04d
6100,6100,99,293.98,1593939600,303.42,52,1006,,305.06,256,8.18,8.0,270,01/19/1970  10:45:39,804, Clouds, overcast clouds, 04d
6101,6101,100,293.88,1593943200,302.35,54,1005,,304.26,256,8.48,8.5,270,01/19/1970  10:45:43,804, Clouds, overcast clouds, 04d
6102,6102,100,293.88,1593946800,301.61,56,1005,,303.47,260,8.31,8.5,270,01/19/1970  10:45:46,804, Clouds, overcast clouds, 04d
6103,6103,100,294.15,1593950400,300.81,61,1005,,302.3,260,7.99,8.0,270,01/19/1970  10:45:50,804, Clouds, overcast clouds, 04d
6104,6104,100,294.28,1593954000,300.08,66,1006,,301.06,258,7.35,7.5,270,01/19/1970  10:45:54,804, Clouds, overcast clouds, 04d
6105,6105,100,294.33,1593957600,299.84,69,1007,,300.43,261,6.88,7.0,270,01/19/1970  10:45:57,804, Clouds, overcast clouds, 04n
6106,6106,100,294.46,1593961200,299.94,71,1007,,300.08,263,6.34,6.5,270,01/19/1970  10:46:01,804, Clouds, overcast clouds, 04n
6107,6107,100,294.62,1593964800,300.14,73,1008,,299.81,266,5.8,6.0,270,01/19/1970  10:46:04,804, Clouds, overcast clouds, 04n
6108,6108,100,294.56,1593968400,300.23,73,1008,,299.58,266,5.19,5.0,270,01/19/1970  10:46:08,804, Clouds, overcast clouds, 04n
6109,6109,100,294.51,1593972000,300.57,74,1008,,299.36,267,4.4,4.5,270,01/19/1970  10:46:12,804, Clouds, overcast clouds, 04n
6110,6110,100,294.4,1593975600,300.38,75,1007,,299.14,263,4.36,4.5,270,01/19/1970  10:46:15,804, Clouds, overcast clouds, 04n
6111,6111,100,294.46,1593979200,300.05,76,1006,,298.82,268,4.31,4.5,270,01/19/1970  10:46:19,804, Clouds, overcast clouds, 04n
6112,6112,100,294.46,1593982800,299.79,78,1006,,298.45,266,4.19,4.0,270,01/19/1970  10:46:22,804, Clouds, overcast clouds, 04n
6113,6113,100,294.46,1593986400,299.98,79,1005,,298.23,267,3.61,3.5,270,01/19/1970  10:46:26,804, Clouds, overcast clouds, 04n
6114,6114,100,294.32,1593990000,299.75,79,1005,,298.06,261,3.57,3.5,270,01/19/1970  10:46:30,804, Clouds, overcast clouds, 04n
6115,6115,100,294.32,1593993600,299.95,80,1005,,298.0,261,3.3,3.5,270,01/19/1970  10:46:33,804, Clouds, overcast clouds, 04n
6116,6116,100,294.42,1593997200,299.8,80,1006,,298.03,261,3.58,3.5,270,01/19/1970  10:46:37,804, Clouds, overcast clouds, 04d
6117,6117,100,294.42,1594000800,301.02,72,1007,,299.66,266,4.06,4.0,270,01/19/1970  10:46:40,804, Clouds, overcast clouds, 04d
6118,6118,100,294.18,1594004400,302.1,64,1008,,301.41,261,4.84,5.0,270,01/19/1970  10:46:44,804, Clouds, overcast clouds, 04d
6119,6119,100,293.57,1594008000,302.82,56,1008,,303.23,263,6.08,6.0,270,01/19/1970  10:46:48,804, Clouds, overcast clouds, 04d
6120,6120,100,293.43,1594011600,303.56,52,1008,,304.37,263,6.55,6.5,270,01/19/1970  10:46:51,804, Clouds, overcast clouds, 04d
6121,6121,100,293.26,1594015200,304.45,48,1008,,305.4,262,6.51,6.5,270,01/19/1970  10:46:55,804, Clouds, overcast clouds, 04d
6122,6122,100,293.09,1594018800,304.83,46,1007,,306.02,259,6.78,7.0,270,01/19/1970  10:46:58,804, Clouds, overcast clouds, 04d
6123,6123,100,293.19,1594022400,304.41,47,1007,,305.89,258,7.35,7.5,270,01/19/1970  10:47:02,804, Clouds, overcast clouds, 04d
6124,6124,100,293.27,1594026000,304.02,48,1006,,305.69,260,7.73,7.5,270,01/19/1970  10:47:06,804, Clouds, overcast clouds, 04d
6125,6125,100,293.37,1594029600,303.05,50,1005,,305.02,259,8.19,8.0,270,01/19/1970  10:47:09,804, Clouds, overcast clouds, 04d
6126,6126,100,293.49,1594033200,302.02,53,1005,,304.01,260,8.22,8.0,270,01/19/1970  10:47:13,804, Clouds, overcast clouds, 04d
6127,6127,100,293.44,1594036800,301.1,57,1005,,302.85,262,7.95,8.0,270,01/19/1970  10:47:16,804, Clouds, overcast clouds, 04d
6128,6128,100,293.54,1594040400,300.19,62,1006,,301.5,261,7.4,7.5,270,01/19/1970  10:47:20,804, Clouds, overcast clouds, 04d
6129,6129,100,293.95,1594044000,300.07,67,1007,,300.52,263,6.4,6.5,270,01/19/1970  10:47:24,804, Clouds, overcast clouds, 04n
6130,6130,100,294.32,1594047600,300.12,70,1008,,300.02,264,5.78,6.0,270,01/19/1970  10:47:27,804, Clouds, overcast clouds, 04n
6131,6131,100,294.52,1594051200,300.0,72,1008,,299.76,267,5.73,5.5,270,01/19/1970  10:47:31,804, Clouds, overcast clouds, 04n
6132,6132,100,294.56,1594054800,300.15,73,1008,,299.63,268,5.4,5.5,270,01/19/1970  10:47:34,804, Clouds, overcast clouds, 04n
6133,6133,100,294.53,1594058400,300.33,74,1008,,299.5,269,5.03,5.0,270,01/19/1970  10:47:38,804, Clouds, overcast clouds, 04n
6134,6134,100,294.42,1594062000,299.98,74,1008,,299.26,275,5.02,5.0,270,01/19/1970  10:47:42,804, Clouds, overcast clouds, 04n
6135,6135,100,294.28,1594065600,299.79,74,1007,,299.1,274,4.96,5.0,270,01/19/1970  10:47:45,804, Clouds, overcast clouds, 04n
6136,6136,100,294.28,1594069200,299.81,75,1007,,299.0,277,4.87,5.0,270,01/19/1970  10:47:49,804, Clouds, overcast clouds, 04n
6137,6137,100,294.25,1594072800,299.66,75,1007,,298.84,276,4.75,5.0,270,01/19/1970  10:47:52,804, Clouds, overcast clouds, 04n
6138,6138,100,294.13,1594076400,299.9,76,1007,,298.64,273,4.13,4.0,270,01/19/1970  10:47:56,804, Clouds, overcast clouds, 04n
6139,6139,100,294.08,1594080000,299.78,76,1007,,298.42,271,3.84,4.0,270,01/19/1970  10:48:00,804, Clouds, overcast clouds, 04n
6140,6140,100,293.91,1594083600,299.93,76,1007,,298.4,271,3.59,3.5,270,01/19/1970  10:48:03,804, Clouds, overcast clouds, 04d
6141,6141,100,293.79,1594087200,300.65,69,1008,,299.77,273,4.34,4.5,270,01/19/1970  10:48:07,804, Clouds, overcast clouds, 04d
6142,6142,100,293.49,1594090800,301.67,61,1009,,301.51,276,5.12,5.0,270,01/19/1970  10:48:10,804, Clouds, overcast clouds, 04d
6143,6143,100,293.19,1594094400,302.81,55,1009,,303.17,273,5.78,6.0,270,01/19/1970  10:48:14,804, Clouds, overcast clouds, 04d
6144,6144,100,294.19,1594324800,301.37,74,1007,{'1h': 0.3},299.18,280,2.87,3.0,270,01/19/1970  10:52:04,500, Rain, light rain, 10n
6145,6145,100,294.35,1594328400,301.41,75,1007,{'1h': 0.27},299.12,282,2.84,3.0,270,01/19/1970  10:52:08,500, Rain, light rain, 10n
6146,6146,100,294.01,1594332000,301.02,74,1006,{'1h': 0.15},299.0,288,2.99,3.0,300,01/19/1970  10:52:12,500, Rain, light rain, 10n
6147,6147,100,293.72,1594335600,300.55,74,1006,{'1h': 0.36},298.7,293,3.03,3.0,300,01/19/1970  10:52:15,500, Rain, light rain, 10n
6148,6148,100,293.23,1594339200,300.44,72,1006,,298.65,296,2.77,3.0,300,01/19/1970  10:52:19,804, Clouds, overcast clouds, 04n
6149,6149,100,293.28,1594342800,300.45,72,1007,,298.58,292,2.61,2.5,300,01/19/1970  10:52:22,804, Clouds, overcast clouds, 04d
6150,6150,100,293.36,1594346400,300.9,69,1008,,299.37,293,3.14,3.0,300,01/19/1970  10:52:26,804, Clouds, overcast clouds, 04d
6151,6151,100,293.58,1594350000,301.61,65,1008,,300.6,299,4.03,4.0,300,01/19/1970  10:52:30,804, Clouds, overcast clouds, 04d
6152,6152,100,293.68,1594353600,302.37,62,1009,,301.57,287,4.43,4.5,300,01/19/1970  10:52:33,804, Clouds, overcast clouds, 04d
6153,6153,100,293.65,1594357200,302.94,59,1010,,302.37,289,4.72,4.5,300,01/19/1970  10:52:37,804, Clouds, overcast clouds, 04d
6154,6154,100,293.68,1594360800,304.12,55,1010,,303.48,288,4.55,4.5,300,01/19/1970  10:52:40,804, Clouds, overcast clouds, 04d
6155,6155,100,293.77,1594364400,304.93,53,1009,,304.39,286,4.85,5.0,300,01/19/1970  10:52:44,804, Clouds, overcast clouds, 04d
6156,6156,100,293.71,1594368000,305.57,50,1008,,305.12,294,4.79,5.0,300,01/19/1970  10:52:48,804, Clouds, overcast clouds, 04d
6157,6157,100,293.71,1594371600,305.54,51,1007,,304.99,296,4.79,5.0,300,01/19/1970  10:52:51,804, Clouds, overcast clouds, 04d
6158,6158,100,293.73,1594375200,304.8,54,1006,,303.89,288,4.22,4.0,300,01/19/1970  10:52:55,804, Clouds, overcast clouds, 04d
6159,6159,100,293.7,1594378800,303.88,56,1006,,303.23,283,4.57,4.5,270,01/19/1970  10:52:58,804, Clouds, overcast clouds, 04d
6160,6160,100,293.71,1594382400,303.67,58,1007,,302.69,283,4.15,4.0,270,01/19/1970  10:53:02,804, Clouds, overcast clouds, 04d
6161,6161,100,293.96,1594386000,303.29,63,1007,,301.66,273,3.48,3.5,270,01/19/1970  10:53:06,804, Clouds, overcast clouds, 04d
6162,6162,100,294.13,1594389600,302.57,67,1008,,300.76,273,3.33,3.5,270,01/19/1970  10:53:09,804, Clouds, overcast clouds, 04n
6163,6163,100,294.26,1594393200,302.2,69,1009,,300.29,286,3.22,3.0,300,01/19/1970  10:53:13,804, Clouds, overcast clouds, 04n
6164,6164,100,294.29,1594396800,302.09,70,1009,,299.99,288,2.91,3.0,300,01/19/1970  10:53:16,804, Clouds, overcast clouds, 04n
6165,6165,100,294.16,1594400400,302.14,71,1009,,299.84,285,2.68,2.5,300,01/19/1970  10:53:20,804, Clouds, overcast clouds, 04n
6166,6166,100,293.79,1594404000,301.66,70,1009,,299.68,287,2.87,3.0,300,01/19/1970  10:53:24,804, Clouds, overcast clouds, 04n
6167,6167,100,293.62,1594407600,301.56,71,1008,,299.28,285,2.33,2.5,300,01/19/1970  10:53:27,804, Clouds, overcast clouds, 04n
6168,6168,95,293.6,1594411200,301.15,72,1008,,298.96,277,2.4,2.5,270,01/19/1970  10:53:31,804, Clouds, overcast clouds, 04n
6169,6169,97,293.47,1594414800,300.76,72,1007,,298.71,278,2.44,2.5,270,01/19/1970  10:53:34,804, Clouds, overcast clouds, 04n
6170,6170,98,293.48,1594418400,300.7,73,1006,,298.52,275,2.28,2.5,270,01/19/1970  10:53:38,804, Clouds, overcast clouds, 04n
6171,6171,98,293.43,1594422000,300.46,74,1006,,298.39,269,2.51,2.5,270,01/19/1970  10:53:42,804, Clouds, overcast clouds, 04n
6172,6172,98,293.43,1594425600,300.11,75,1006,,298.17,270,2.69,2.5,270,01/19/1970  10:53:45,804, Clouds, overcast clouds, 04n
6173,6173,100,293.51,1594429200,300.26,74,1007,,298.27,273,2.54,2.5,270,01/19/1970  10:53:49,804, Clouds, overcast clouds, 04d
6174,6174,99,293.61,1594432800,301.3,69,1008,,299.7,274,3.26,3.5,270,01/19/1970  10:53:52,804, Clouds, overcast clouds, 04d
6175,6175,85,293.61,1594436400,303.11,61,1009,,301.7,277,3.46,3.5,270,01/19/1970  10:53:56,804, Clouds, overcast clouds, 04d
6176,6176,79,293.58,1594440000,304.2,55,1009,,303.37,277,4.21,4.0,270,01/19/1970  10:54:00,803, Clouds, broken clouds, 04d
6177,6177,64,293.61,1594443600,305.6,51,1009,,304.85,271,4.41,4.5,270,01/19/1970  10:54:03,803, Clouds, broken clouds, 04d
6178,6178,55,293.8,1594447200,306.75,49,1008,,305.9,262,4.49,4.5,270,01/19/1970  10:54:07,803, Clouds, broken clouds, 04d
6179,6179,63,293.98,1594450800,306.72,48,1008,,306.46,253,5.45,5.5,240,01/19/1970  10:54:10,803, Clouds, broken clouds, 04d
6180,6180,68,294.02,1594454400,305.2,49,1007,,305.81,257,6.51,6.5,270,01/19/1970  10:54:14,803, Clouds, broken clouds, 04d
6181,6181,78,294.22,1594458000,305.08,50,1006,,305.87,256,7.04,7.0,270,01/19/1970  10:54:18,803, Clouds, broken clouds, 04d
6182,6182,74,294.33,1594461600,303.97,52,1005,,305.15,254,7.59,7.5,240,01/19/1970  10:54:21,803, Clouds, broken clouds, 04d
6183,6183,70,294.39,1594465200,302.9,56,1005,,304.09,257,7.77,8.0,270,01/19/1970  10:54:25,803, Clouds, broken clouds, 04d
6184,6184,75,294.55,1594468800,301.32,61,1006,,302.62,258,7.94,8.0,270,01/19/1970  10:54:28,803, Clouds, broken clouds, 04d
6185,6185,79,294.7,1594472400,300.58,67,1007,{'1h': 0.1},301.18,261,7.06,7.0,270,01/19/1970  10:54:32,500, Rain, light rain, 10d
6186,6186,61,294.91,1594476000,300.85,71,1007,,300.42,261,5.75,6.0,270,01/19/1970  10:54:36,803, Clouds, broken clouds, 04n
6187,6187,69,295.09,1594479600,300.89,73,1008,,300.12,261,5.4,5.5,270,01/19/1970  10:54:39,803, Clouds, broken clouds, 04n
6188,6188,60,295.04,1594483200,300.75,74,1009,,299.88,262,5.24,5.0,270,01/19/1970  10:54:43,803, Clouds, broken clouds, 04n
6189,6189,64,294.99,1594486800,300.53,75,1009,,299.67,265,5.28,5.5,270,01/19/1970  10:54:46,803, Clouds, broken clouds, 04n
6190,6190,65,294.95,1594490400,300.87,75,1009,,299.58,269,4.6,4.5,270,01/19/1970  10:54:50,803, Clouds, broken clouds, 04n
6191,6191,95,294.69,1594494000,300.79,75,1008,,299.38,272,4.28,4.5,270,01/19/1970  10:54:54,804, Clouds, overcast clouds, 04n
6192,6192,100,294.29,1594328400,301.32,75,1007,{'1h': 0.27},299.06,282,2.84,3.0,270,01/19/1970  10:52:08,500, Rain, light rain, 10n
6193,6193,100,294.02,1594332000,301.03,74,1007,{'1h': 0.15},299.01,288,2.99,3.0,300,01/19/1970  10:52:12,500, Rain, light rain, 10n
6194,6194,100,293.77,1594335600,300.62,74,1006,{'1h': 0.36},298.75,293,3.03,3.0,300,01/19/1970  10:52:15,500, Rain, light rain, 10n
6195,6195,100,293.26,1594339200,300.48,72,1006,,298.68,296,2.77,3.0,300,01/19/1970  10:52:19,804, Clouds, overcast clouds, 04n
6196,6196,100,293.17,1594342800,300.45,72,1007,,298.58,292,2.61,2.5,300,01/19/1970  10:52:22,804, Clouds, overcast clouds, 04d
6197,6197,100,293.36,1594346400,300.9,69,1008,,299.37,293,3.14,3.0,300,01/19/1970  10:52:26,804, Clouds, overcast clouds, 04d
6198,6198,100,293.58,1594350000,301.61,65,1008,,300.6,299,4.03,4.0,300,01/19/1970  10:52:30,804, Clouds, overcast clouds, 04d
6199,6199,100,293.68,1594353600,302.37,62,1009,,301.57,287,4.43,4.5,300,01/19/1970  10:52:33,804, Clouds, overcast clouds, 04d
6200,6200,100,293.65,1594357200,302.94,59,1010,,302.37,289,4.72,4.5,300,01/19/1970  10:52:37,804, Clouds, overcast clouds, 04d
6201,6201,100,293.68,1594360800,304.12,55,1010,,303.48,288,4.55,4.5,300,01/19/1970  10:52:40,804, Clouds, overcast clouds, 04d
6202,6202,100,293.77,1594364400,304.93,53,1009,,304.39,286,4.85,5.0,300,01/19/1970  10:52:44,804, Clouds, overcast clouds, 04d
6203,6203,100,293.71,1594368000,305.57,50,1008,,305.12,294,4.79,5.0,300,01/19/1970  10:52:48,804, Clouds, overcast clouds, 04d
6204,6204,100,293.71,1594371600,305.54,51,1007,,304.99,296,4.79,5.0,300,01/19/1970  10:52:51,804, Clouds, overcast clouds, 04d
6205,6205,100,293.73,1594375200,304.8,54,1006,,303.89,288,4.22,4.0,300,01/19/1970  10:52:55,804, Clouds, overcast clouds, 04d
6206,6206,100,293.7,1594378800,303.88,56,1006,,303.23,283,4.57,4.5,270,01/19/1970  10:52:58,804, Clouds, overcast clouds, 04d
6207,6207,100,293.71,1594382400,303.67,58,1007,,302.69,283,4.15,4.0,270,01/19/1970  10:53:02,804, Clouds, overcast clouds, 04d
6208,6208,100,293.96,1594386000,303.29,63,1007,,301.66,273,3.48,3.5,270,01/19/1970  10:53:06,804, Clouds, overcast clouds, 04d
6209,6209,100,294.13,1594389600,302.57,67,1008,,300.76,273,3.33,3.5,270,01/19/1970  10:53:09,804, Clouds, overcast clouds, 04n
6210,6210,100,294.26,1594393200,302.2,69,1009,,300.29,286,3.22,3.0,300,01/19/1970  10:53:13,804, Clouds, overcast clouds, 04n
6211,6211,100,294.29,1594396800,302.09,70,1009,,299.99,288,2.91,3.0,300,01/19/1970  10:53:16,804, Clouds, overcast clouds, 04n
6212,6212,100,294.16,1594400400,302.14,71,1009,,299.84,285,2.68,2.5,300,01/19/1970  10:53:20,804, Clouds, overcast clouds, 04n
6213,6213,100,293.79,1594404000,301.66,70,1009,,299.68,287,2.87,3.0,300,01/19/1970  10:53:24,804, Clouds, overcast clouds, 04n
6214,6214,100,293.62,1594407600,301.56,71,1008,,299.28,285,2.33,2.5,300,01/19/1970  10:53:27,804, Clouds, overcast clouds, 04n
6215,6215,95,293.6,1594411200,301.15,72,1008,,298.96,277,2.4,2.5,270,01/19/1970  10:53:31,804, Clouds, overcast clouds, 04n
6216,6216,97,293.47,1594414800,300.76,72,1007,,298.71,278,2.44,2.5,270,01/19/1970  10:53:34,804, Clouds, overcast clouds, 04n
6217,6217,98,293.48,1594418400,300.7,73,1006,,298.52,275,2.28,2.5,270,01/19/1970  10:53:38,804, Clouds, overcast clouds, 04n
6218,6218,98,293.43,1594422000,300.46,74,1006,,298.39,269,2.51,2.5,270,01/19/1970  10:53:42,804, Clouds, overcast clouds, 04n
6219,6219,98,293.43,1594425600,300.11,75,1006,,298.17,270,2.69,2.5,270,01/19/1970  10:53:45,804, Clouds, overcast clouds, 04n
6220,6220,100,293.51,1594429200,300.26,74,1007,,298.27,273,2.54,2.5,270,01/19/1970  10:53:49,804, Clouds, overcast clouds, 04d
6221,6221,99,293.61,1594432800,301.3,69,1008,,299.7,274,3.26,3.5,270,01/19/1970  10:53:52,804, Clouds, overcast clouds, 04d
6222,6222,85,293.61,1594436400,303.11,61,1009,,301.7,277,3.46,3.5,270,01/19/1970  10:53:56,804, Clouds, overcast clouds, 04d
6223,6223,79,293.58,1594440000,304.2,55,1009,,303.37,277,4.21,4.0,270,01/19/1970  10:54:00,803, Clouds, broken clouds, 04d
